rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,humidity_%,degC,

08/06/2024,22:14:18.45,08/07/2024,05:14:15.000,376998452,-1217853765,115572,29,3,11931,17324050,86,27.03,25.58,

08/06/2024,22:14:19.44,08/07/2024,05:14:16.000,376997383,-1217853607,115376,29,3,11917,17305218,86,26.86,25.76,

08/06/2024,22:14:20.44,08/07/2024,05:14:17.000,376996317,-1217853443,115005,29,3,11923,17291462,86,26.94,25.68,

08/06/2024,22:14:21.44,08/07/2024,05:14:18.000,376995248,-1217853265,114673,29,3,11969,17279922,86,26.92,25.92,

08/06/2024,22:14:22.44,08/07/2024,05:14:19.000,376994171,-1217853091,114412,29,3,12050,17292354,86,26.80,25.87,

08/06/2024,22:14:23.44,08/07/2024,05:14:20.000,376993081,-1217852927,114012,29,3,12239,17320724,86,26.64,26.01,

08/06/2024,22:14:24.44,08/07/2024,05:14:21.000,376991971,-1217852769,113534,29,3,12452,17378072,86,26.81,25.84,

08/06/2024,22:14:25.44,08/07/2024,05:14:22.000,376990848,-1217852626,113011,29,3,12568,17447668,86,26.47,25.72,

08/06/2024,22:14:26.44,08/07/2024,05:14:23.000,376989715,-1217852506,112365,29,3,12687,17562408,86,26.59,25.76,

08/06/2024,22:14:27.44,08/07/2024,05:14:24.000,376988565,-1217852413,111652,29,3,12828,17657954,86,26.62,25.84,

08/06/2024,22:14:28.44,08/07/2024,05:14:25.000,376987402,-1217852333,110839,29,3,13003,17708760,86,26.68,25.89,

08/06/2024,22:14:29.43,08/07/2024,05:14:26.000,376986222,-1217852249,110043,29,3,13191,17680308,86,26.60,25.96,

08/06/2024,22:14:30.43,08/07/2024,05:14:27.000,376985028,-1217852161,109329,29,3,13336,17663094,86,26.68,25.97,

08/06/2024,22:14:31.43,08/07/2024,05:14:28.000,376983822,-1217852069,108679,29,3,13449,17649028,86,26.69,25.95,

08/06/2024,22:14:32.43,08/07/2024,05:14:29.000,376982607,-1217851973,108036,29,3,13560,17629988,86,26.93,25.95,

08/06/2024,22:14:33.43,08/07/2024,05:14:30.000,376981384,-1217851870,107519,29,3,13632,17613146,86,26.98,26.09,

08/06/2024,22:14:34.43,08/07/2024,05:14:31.000,376980159,-1217851767,107058,29,3,13631,17624442,86,26.70,25.88,

08/06/2024,22:14:35.43,08/07/2024,05:14:32.000,376978939,-1217851647,106684,29,3,13587,17538362,86,26.95,25.96,

08/06/2024,22:14:36.43,08/07/2024,05:14:33.000,376977728,-1217851499,106362,29,3,13484,17427046,86,27.02,25.89,

08/06/2024,22:14:37.43,08/07/2024,05:14:34.000,376977728,-1217851499,105531,29,3,12968,17311932,86,27.15,25.76,

08/06/2024,22:14:40.42,08/07/2024,05:14:37.000,376974177,-1217850976,105462,29,3,12718,17303468,86,27.16,25.93,

08/06/2024,22:14:41.42,08/07/2024,05:14:38.000,376973033,-1217850799,105391,29,3,12449,17304572,86,27.41,25.94,

08/06/2024,22:14:42.42,08/07/2024,05:14:39.000,376971912,-1217850628,105336,29,3,12153,17300422,86,27.42,26.04,

08/06/2024,22:14:43.42,08/07/2024,05:14:40.000,376970817,-1217850461,105382,29,3,11804,17272674,86,27.43,25.94,

08/06/2024,22:14:44.42,08/07/2024,05:14:41.000,376969752,-1217850295,105382,29,3,11113,17174842,86,27.40,25.89,

08/06/2024,22:14:46.39,08/07/2024,05:14:43.000,376967723,-1217849943,105668,29,3,10772,16968316,86,27.43,25.93,

08/06/2024,22:14:47.44,08/07/2024,05:14:44.000,376966761,-1217849735,105748,29,3,10637,16758454,86,27.60,25.94,

08/06/2024,22:14:48.44,08/07/2024,05:14:45.000,376965821,-1217849485,105846,29,3,10542,16487392,86,27.53,26.01,

08/06/2024,22:14:49.44,08/07/2024,05:14:46.000,376964899,-1217849186,105893,29,3,10465,16244204,86,27.54,26.12,

08/06/2024,22:14:50.44,08/07/2024,05:14:47.000,376963997,-1217848838,105964,30,3,10545,15869866,82,27.33,25.95,

08/06/2024,22:14:51.44,08/07/2024,05:14:48.000,376963109,-1217848424,106025,30,3,10675,15463110,82,27.46,26.07,

08/06/2024,22:14:52.44,08/07/2024,05:14:49.000,376962241,-1217847926,105995,30,3,10790,15059694,82,27.56,25.93,

08/06/2024,22:14:53.44,08/07/2024,05:14:50.000,376961389,-1217847345,105987,30,3,10788,14726676,82,27.68,25.86,

08/06/2024,22:14:54.43,08/07/2024,05:14:51.000,376960567,-1217846697,105991,30,3,10719,14459490,82,27.66,25.90,

08/06/2024,22:14:55.43,08/07/2024,05:14:52.000,376959772,-1217846002,105915,30,3,10652,14153048,82,27.85,25.80,

08/06/2024,22:14:56.43,08/07/2024,05:14:53.000,376959010,-1217845260,105835,30,3,10691,13800618,82,27.94,25.82,

08/06/2024,22:14:57.43,08/07/2024,05:14:54.000,376958285,-1217844463,105886,30,3,10628,13421060,82,27.80,25.87,

08/06/2024,22:14:58.43,08/07/2024,05:14:55.000,376957605,-1217843612,105886,30,3,10714,13140070,82,28.08,25.78,

08/06/2024,22:14:59.43,08/07/2024,05:14:56.000,376956959,-1217842714,105849,30,3,10862,13039122,82,28.04,25.80,

08/06/2024,22:15:00.43,08/07/2024,05:14:57.000,376956324,-1217841782,105878,30,3,11082,13025400,82,27.94,25.80,

08/06/2024,22:15:01.43,08/07/2024,05:14:58.000,376955683,-1217840827,105927,30,3,11174,13013562,82,28.13,25.84,

08/06/2024,22:15:02.43,08/07/2024,05:14:59.000,376955035,-1217839862,105863,30,3,11157,12999556,82,28.05,25.78,

08/06/2024,22:15:03.43,08/07/2024,05:15:00.000,376954390,-1217838895,105772,30,3,11127,12978650,82,28.14,25.72,

08/06/2024,22:15:04.43,08/07/2024,05:15:01.000,376953747,-1217837927,105590,30,3,10865,12999070,82,28.22,25.79,

08/06/2024,22:15:05.42,08/07/2024,05:15:02.000,376953114,-1217836976,105559,30,3,10697,12956152,82,27.97,25.76,

08/06/2024,22:15:06.42,08/07/2024,05:15:03.000,376952496,-1217836038,105721,30,3,10703,12920674,82,28.07,25.65,

08/06/2024,22:15:07.42,08/07/2024,05:15:04.000,376951887,-1217835099,105788,30,3,10794,12952772,82,27.97,25.60,

08/06/2024,22:15:08.42,08/07/2024,05:15:05.000,376951274,-1217834161,105682,30,3,10879,12915520,82,27.93,25.72,

08/06/2024,22:15:09.42,08/07/2024,05:15:06.000,376950657,-1217833210,105676,29,3,10825,12907650,83,27.88,25.69,

08/06/2024,22:15:10.42,08/07/2024,05:15:07.000,376950040,-1217832255,105626,29,3,10790,12887800,83,27.89,25.76,

08/06/2024,22:15:11.42,08/07/2024,05:15:08.000,376949428,-1217831301,105683,30,3,10716,12789992,82,27.90,25.82,

08/06/2024,22:15:12.42,08/07/2024,05:15:09.000,376948830,-1217830342,105772,29,3,10576,12787378,84,27.70,25.90,

08/06/2024,22:15:13.42,08/07/2024,05:15:10.000,376948244,-1217829391,105850,30,3,10358,12805210,82,27.85,25.84,

08/06/2024,22:15:14.42,08/07/2024,05:15:11.000,376947665,-1217828458,105917,30,3,10233,12874182,82,27.71,25.96,

08/06/2024,22:15:15.42,08/07/2024,05:15:12.000,376947089,-1217827549,105973,30,3,10240,13026762,82,27.91,25.99,

08/06/2024,22:15:16.42,08/07/2024,05:15:13.000,376946498,-1217826658,105943,30,3,10393,12806594,82,27.84,25.76,

08/06/2024,22:15:17.41,08/07/2024,05:15:14.000,376945914,-1217825741,106040,30,3,10539,12793700,82,27.79,25.89,

08/06/2024,22:15:18.41,08/07/2024,05:15:15.000,376945335,-1217824796,106169,30,3,10624,12765558,82,27.83,25.83,

08/06/2024,22:15:19.41,08/07/2024,05:15:16.000,376944748,-1217823843,106306,30,3,10604,12712416,82,27.84,25.81,

08/06/2024,22:15:20.41,08/07/2024,05:15:17.000,376944170,-1217822883,106505,30,3,10512,12667476,82,27.88,25.93,

08/06/2024,22:15:21.41,08/07/2024,05:15:18.000,376943598,-1217821924,106643,30,3,10491,12505736,82,27.84,25.98,

08/06/2024,22:15:22.41,08/07/2024,05:15:19.000,376943050,-1217820950,106799,29,3,10662,12316640,86,27.93,26.00,

08/06/2024,22:15:23.41,08/07/2024,05:15:20.000,376942522,-1217819941,106934,29,3,10847,12236160,86,28.15,25.97,

08/06/2024,22:15:24.47,08/07/2024,05:15:21.000,376941997,-1217818911,106991,29,3,11018,12202992,86,28.01,25.94,

08/06/2024,22:15:25.47,08/07/2024,05:15:22.000,376941474,-1217817849,107007,29,3,11085,12104618,86,27.76,25.86,

08/06/2024,22:15:26.47,08/07/2024,05:15:23.000,376940955,-1217816773,107125,29,3,11146,12083114,84,28.00,26.13,

08/06/2024,22:15:27.47,08/07/2024,05:15:24.000,376940443,-1217815685,107138,30,3,11124,12102990,82,27.88,26.04,

08/06/2024,22:15:28.46,08/07/2024,05:15:25.000,376939932,-1217814600,107002,30,3,11215,12221722,82,27.80,26.08,

08/06/2024,22:15:29.46,08/07/2024,05:15:26.000,376939400,-1217813520,107042,30,3,11459,12286502,82,27.84,26.05,

08/06/2024,22:15:30.46,08/07/2024,05:15:27.000,376938846,-1217812429,107066,30,3,11645,12432666,82,27.82,26.07,

08/06/2024,22:15:31.46,08/07/2024,05:15:28.000,376938260,-1217811332,107102,30,3,11532,12594504,82,27.69,25.99,

08/06/2024,22:15:32.46,08/07/2024,05:15:29.000,376937656,-1217810262,107144,29,3,11208,12644864,84,27.72,26.02,

08/06/2024,22:15:33.46,08/07/2024,05:15:30.000,376937051,-1217809228,107167,28,3,10932,12435414,88,27.79,26.07,

08/06/2024,22:15:34.46,08/07/2024,05:15:31.000,376936481,-1217808203,107228,28,3,10771,12302540,88,27.91,25.91,

08/06/2024,22:15:35.46,08/07/2024,05:15:32.000,376935944,-1217807179,107279,28,3,10797,12229864,88,27.76,25.91,

08/06/2024,22:15:36.46,08/07/2024,05:15:33.000,376935420,-1217806150,107279,28,3,10821,12137498,88,27.83,25.91,

08/06/2024,22:15:37.46,08/07/2024,05:15:34.000,376934907,-1217805109,107313,29,3,10838,12197658,84,27.91,25.86,

08/06/2024,22:15:38.46,08/07/2024,05:15:35.000,376934392,-1217804067,107371,29,3,10686,12155462,84,28.05,25.80,

08/06/2024,22:15:39.46,08/07/2024,05:15:36.000,376933883,-1217803033,107419,29,3,10610,12161934,84,28.04,25.76,

08/06/2024,22:15:40.45,08/07/2024,05:15:37.000,376933381,-1217802007,107500,28,3,10634,12111070,89,27.96,25.93,

08/06/2024,22:15:41.45,08/07/2024,05:15:38.000,376932884,-1217800980,107539,29,3,10702,12123496,84,28.09,25.93,

08/06/2024,22:15:42.45,08/07/2024,05:15:39.000,376932385,-1217799948,107467,29,3,10772,12143460,84,28.02,25.79,

08/06/2024,22:15:43.45,08/07/2024,05:15:40.000,376931880,-1217798909,107426,29,3,10808,12129666,84,27.86,25.76,

08/06/2024,22:15:44.45,08/07/2024,05:15:41.000,376931374,-1217797864,107459,30,3,10941,12183770,82,28.15,25.87,

08/06/2024,22:15:45.45,08/07/2024,05:15:42.000,376930857,-1217796813,107461,30,3,11113,12193258,82,28.17,26.00,

08/06/2024,22:15:46.45,08/07/2024,05:15:43.000,376930328,-1217795750,107487,30,3,11109,12200638,82,28.11,25.86,

08/06/2024,22:15:47.45,08/07/2024,05:15:44.000,376929795,-1217794684,107570,30,3,10953,12192796,82,28.02,26.00,

08/06/2024,22:15:48.45,08/07/2024,05:15:45.000,376929268,-1217793626,107785,29,3,10898,12161098,84,28.00,25.84,

08/06/2024,22:15:49.45,08/07/2024,05:15:46.000,376928749,-1217792574,107868,29,3,10724,12237500,84,28.05,25.86,

08/06/2024,22:15:50.45,08/07/2024,05:15:47.000,376928229,-1217791541,107960,29,3,10605,12257636,84,27.91,25.84,

08/06/2024,22:15:51.45,08/07/2024,05:15:48.000,376927711,-1217790522,108018,29,3,10436,12176862,84,28.00,25.80,

08/06/2024,22:15:52.45,08/07/2024,05:15:49.000,376927209,-1217789516,108125,29,3,10234,12064420,84,28.21,25.75,

08/06/2024,22:15:53.44,08/07/2024,05:15:50.000,376926731,-1217788517,108194,29,3,10212,12184642,84,28.32,25.65,

08/06/2024,22:15:55.42,08/07/2024,05:15:52.000,376925770,-1217786520,108504,29,3,10289,12545702,85,28.68,25.62,

08/06/2024,22:15:56.47,08/07/2024,05:15:53.000,376925195,-1217785477,108418,28,3,10268,12171712,84,28.61,25.65,

08/06/2024,22:15:57.47,08/07/2024,05:15:54.000,376924694,-1217784462,108547,29,3,10247,12102968,86,28.64,25.69,

08/06/2024,22:15:58.47,08/07/2024,05:15:55.000,376924217,-1217783447,108569,28,3,10412,12129874,84,28.71,25.73,

08/06/2024,22:15:59.47,08/07/2024,05:15:56.000,376923732,-1217782433,108741,29,3,10194,12141836,85,28.70,25.85,

08/06/2024,22:16:00.47,08/07/2024,05:15:57.000,376923251,-1217781432,108906,28,3,10104,12079682,84,28.38,25.74,

08/06/2024,22:16:01.47,08/07/2024,05:15:58.000,376922785,-1217780447,108832,29,3,10124,12063252,84,28.31,25.77,

08/06/2024,22:16:02.47,08/07/2024,05:15:59.000,376922323,-1217779459,108874,29,3,10072,12212604,85,28.59,25.80,

08/06/2024,22:16:03.47,08/07/2024,05:16:00.000,376921853,-1217778488,108985,28,3,9941,12177660,84,28.23,25.83,

08/06/2024,22:16:04.46,08/07/2024,05:16:01.000,376921377,-1217777531,109068,29,3,9951,12160954,84,28.19,25.76,

08/06/2024,22:16:05.46,08/07/2024,05:16:02.000,376920911,-1217776573,108950,29,3,9912,12080838,85,28.24,25.91,

08/06/2024,22:16:06.46,08/07/2024,05:16:03.000,376920450,-1217775611,109232,28,3,10044,12156334,84,28.39,25.90,

08/06/2024,22:16:07.46,08/07/2024,05:16:04.000,376919984,-1217774642,109297,29,3,10396,12250518,89,28.36,25.95,

08/06/2024,22:16:08.46,08/07/2024,05:16:05.000,376919486,-1217773654,109440,28,3,10634,12229506,84,27.96,25.78,

08/06/2024,22:16:09.46,08/07/2024,05:16:06.000,376918976,-1217772643,109530,29,3,10670,12275694,85,28.26,25.89,

08/06/2024,22:16:10.46,08/07/2024,05:16:07.000,376918460,-1217771627,109504,28,3,10599,12212734,84,28.24,25.85,

08/06/2024,22:16:11.46,08/07/2024,05:16:08.000,376917948,-1217770609,109615,29,3,10540,12121406,84,28.36,25.98,

08/06/2024,22:16:12.46,08/07/2024,05:16:09.000,376917448,-1217769592,109614,29,3,10548,12118634,84,28.32,25.91,

08/06/2024,22:16:13.46,08/07/2024,05:16:10.000,376916950,-1217768571,109748,29,3,10394,11969886,86,28.18,26.00,

08/06/2024,22:16:14.46,08/07/2024,05:16:11.000,376916479,-1217767547,109871,28,3,10096,11948890,86,28.21,25.98,

08/06/2024,22:16:15.46,08/07/2024,05:16:12.000,376916029,-1217766547,110175,28,3,9592,11892338,86,28.20,25.80,

08/06/2024,22:16:16.46,08/07/2024,05:16:13.000,376915599,-1217765591,110363,28,3,9364,11729710,84,28.08,25.90,

08/06/2024,22:16:17.46,08/07/2024,05:16:14.000,376915207,-1217764646,110575,29,3,8693,11600266,86,28.14,25.87,

08/06/2024,22:16:18.45,08/07/2024,05:16:15.000,376914845,-1217763746,110885,28,3,7757,11727634,84,28.10,25.83,

08/06/2024,22:16:19.45,08/07/2024,05:16:16.000,376914520,-1217762936,110907,29,3,7191,12249224,84,28.02,25.85,

08/06/2024,22:16:20.45,08/07/2024,05:16:17.000,376914177,-1217762228,110785,29,3,7275,13367266,89,28.21,25.91,

08/06/2024,22:16:21.45,08/07/2024,05:16:18.000,376913757,-1217761611,110846,28,3,8507,15574622,91,28.09,25.95,

08/06/2024,22:16:23.43,08/07/2024,05:16:20.000,376912546,-1217760678,110845,27,3,9081,15716400,83,27.92,25.88,

08/06/2024,22:16:24.43,08/07/2024,05:16:21.000,376911813,-1217760282,110711,30,3,9591,15653944,88,28.00,25.92,

08/06/2024,22:16:25.43,08/07/2024,05:16:22.000,376911036,-1217759858,110758,29,3,9680,15533922,83,28.00,25.93,

08/06/2024,22:16:26.42,08/07/2024,05:16:23.000,376910247,-1217759407,110518,30,3,9460,15776966,83,27.99,25.84,

08/06/2024,22:16:27.42,08/07/2024,05:16:24.000,376909457,-1217758984,110498,30,3,8981,15877056,83,28.00,25.92,

08/06/2024,22:16:28.42,08/07/2024,05:16:25.000,376908696,-1217758601,110492,30,3,7806,15929990,83,28.00,25.75,

08/06/2024,22:16:29.42,08/07/2024,05:16:26.000,376908011,-1217758269,110575,30,3,5933,15927408,83,28.18,25.90,

08/06/2024,22:16:30.42,08/07/2024,05:16:27.000,376907466,-1217758005,110697,30,3,3666,15964814,83,28.15,25.82,

08/06/2024,22:16:31.42,08/07/2024,05:16:28.000,376907105,-1217757831,110730,30,3,1565,15953124,83,28.21,25.76,

08/06/2024,22:16:32.42,08/07/2024,05:16:29.000,376906924,-1217757742,110804,30,3,794,16064748,83,28.15,25.81,

08/06/2024,22:16:33.42,08/07/2024,05:16:30.000,376906843,-1217757705,110803,30,3,2266,16002116,83,28.33,25.85,

08/06/2024,22:16:34.48,08/07/2024,05:16:31.000,376906686,-1217757693,111149,30,3,4317,16036140,83,28.43,25.75,

08/06/2024,22:16:35.47,08/07/2024,05:16:32.000,376906375,-1217757565,111163,30,3,6106,16041840,83,28.44,25.80,

08/06/2024,22:16:36.47,08/07/2024,05:16:33.000,376905906,-1217757364,111344,30,3,7270,15881316,83,28.40,25.89,

08/06/2024,22:16:37.47,08/07/2024,05:16:34.000,376905320,-1217757090,111250,30,3,8137,15885338,83,28.40,25.81,

08/06/2024,22:16:38.47,08/07/2024,05:16:35.000,376904663,-1217756759,111325,30,3,8137,15899320,83,28.42,25.83,

08/06/2024,22:16:40.51,08/07/2024,05:16:37.000,376903267,-1217756068,111578,30,3,8515,15894716,83,28.55,25.83,

08/06/2024,22:16:41.51,08/07/2024,05:16:38.000,376902546,-1217755713,111693,30,3,8664,15938014,83,28.62,25.91,

08/06/2024,22:16:42.51,08/07/2024,05:16:39.000,376901812,-1217755357,111817,30,3,8774,15981584,83,28.31,25.88,

08/06/2024,22:16:43.51,08/07/2024,05:16:40.000,376901057,-1217754999,111973,30,3,8968,15975488,83,28.60,25.91,

08/06/2024,22:16:44.51,08/07/2024,05:16:41.000,376900284,-1217754635,112135,30,3,9221,16014840,83,28.55,25.84,

08/06/2024,22:16:45.51,08/07/2024,05:16:42.000,376899483,-1217754262,112322,30,3,9592,15994090,83,28.53,25.83,

08/06/2024,22:16:46.51,08/07/2024,05:16:43.000,376898662,-1217753880,112440,30,3,9740,15996934,83,28.58,25.79,

08/06/2024,22:16:47.51,08/07/2024,05:16:44.000,376897835,-1217753494,112556,30,3,9791,16072104,83,28.78,25.82,

08/06/2024,22:16:48.51,08/07/2024,05:16:45.000,376897006,-1217753118,112604,30,3,9787,15970338,83,28.81,25.80,

08/06/2024,22:16:49.51,08/07/2024,05:16:46.000,376896177,-1217752731,112692,30,3,9793,15971150,83,28.80,25.86,

08/06/2024,22:16:50.51,08/07/2024,05:16:47.000,376895353,-1217752345,112649,30,3,9751,15996626,83,28.74,25.79,

08/06/2024,22:16:51.51,08/07/2024,05:16:48.000,376894527,-1217751958,112826,30,3,9753,15944436,83,28.76,25.83,

08/06/2024,22:16:52.51,08/07/2024,05:16:49.000,376893700,-1217751567,112953,30,3,9787,15862460,83,28.88,25.71,

08/06/2024,22:16:53.51,08/07/2024,05:16:50.000,376892875,-1217751161,113011,30,3,9834,15870316,83,28.82,25.57,

08/06/2024,22:16:54.50,08/07/2024,05:16:51.000,376892051,-1217750755,113080,30,3,9829,15918702,83,29.11,25.64,

08/06/2024,22:16:55.50,08/07/2024,05:16:52.000,376891229,-1217750357,113114,30,3,9738,15947086,83,29.22,25.69,

08/06/2024,22:16:56.50,08/07/2024,05:16:53.000,376890418,-1217749971,113193,30,3,9579,16015906,83,29.16,25.57,

08/06/2024,22:16:57.50,08/07/2024,05:16:54.000,376889605,-1217749596,113235,30,3,9598,15953896,83,29.36,25.63,

08/06/2024,22:16:58.50,08/07/2024,05:16:55.000,376888787,-1217749214,113401,30,3,9587,15980094,83,29.26,25.58,

08/06/2024,22:16:59.50,08/07/2024,05:16:56.000,376887973,-1217748837,113489,30,3,9623,15846808,83,29.22,25.50,

08/06/2024,22:17:00.50,08/07/2024,05:16:57.000,376887167,-1217748439,113536,30,3,9559,15775176,83,29.44,25.58,

08/06/2024,22:17:01.50,08/07/2024,05:16:58.000,376886365,-1217748027,113638,30,3,9578,15889520,84,29.71,25.71,

08/06/2024,22:17:02.50,08/07/2024,05:16:59.000,376885555,-1217747624,113671,29,3,9676,15926254,83,29.89,25.70,

08/06/2024,22:17:03.50,08/07/2024,05:17:00.000,376884738,-1217747231,113705,30,3,9734,15949470,83,29.50,25.74,

08/06/2024,22:17:04.50,08/07/2024,05:17:01.000,376883907,-1217746834,113936,30,3,9880,15900596,83,29.49,25.79,

08/06/2024,22:17:05.50,08/07/2024,05:17:02.000,376883073,-1217746433,113989,30,3,9922,15916734,83,29.31,25.71,

08/06/2024,22:17:06.50,08/07/2024,05:17:03.000,376882222,-1217746024,114021,30,3,10179,15927164,86,29.25,25.75,

08/06/2024,22:17:07.50,08/07/2024,05:17:04.000,376881350,-1217745604,114050,29,3,10428,15972684,86,29.19,25.80,

08/06/2024,22:17:08.49,08/07/2024,05:17:05.000,376880453,-1217745183,114086,29,3,10673,15934398,86,28.89,25.81,

08/06/2024,22:17:09.49,08/07/2024,05:17:06.000,376879547,-1217744753,114186,29,3,10749,15970690,86,28.85,25.75,

08/06/2024,22:17:10.49,08/07/2024,05:17:07.000,376878638,-1217744327,114170,29,3,10753,15958232,86,28.86,25.83,

08/06/2024,22:17:11.49,08/07/2024,05:17:08.000,376877729,-1217743899,114179,29,3,10761,15935252,86,29.00,25.94,

08/06/2024,22:17:12.49,08/07/2024,05:17:09.000,376876823,-1217743473,114192,29,3,10692,15953746,86,28.98,25.95,

08/06/2024,22:17:13.49,08/07/2024,05:17:10.000,376875921,-1217743048,114199,29,3,10690,15956646,83,28.72,25.90,

08/06/2024,22:17:14.49,08/07/2024,05:17:11.000,376875021,-1217742625,114170,30,3,10657,15927822,83,28.64,25.95,

08/06/2024,22:17:15.49,08/07/2024,05:17:12.000,376874118,-1217742193,114240,30,3,10750,16004774,86,28.80,25.93,

08/06/2024,22:17:16.49,08/07/2024,05:17:13.000,376873201,-1217741763,114438,29,3,10910,15986062,83,28.59,25.89,

08/06/2024,22:17:17.49,08/07/2024,05:17:14.000,376872281,-1217741338,114544,30,3,10862,15946148,86,28.65,25.95,

08/06/2024,22:17:18.49,08/07/2024,05:17:15.000,376871365,-1217740904,114669,29,3,10846,15907624,87,28.52,25.91,

08/06/2024,22:17:19.49,08/07/2024,05:17:16.000,376870451,-1217740464,114643,28,3,10877,15982428,87,28.51,25.93,

08/06/2024,22:17:20.49,08/07/2024,05:17:17.000,376869535,-1217740031,114671,28,3,10841,15926754,86,28.43,25.91,

08/06/2024,22:17:21.49,08/07/2024,05:17:18.000,376868626,-1217739597,114816,29,3,10743,15960828,83,28.70,25.99,

08/06/2024,22:17:22.48,08/07/2024,05:17:19.000,376867722,-1217739165,114878,30,3,10724,15918944,83,28.68,25.99,

08/06/2024,22:17:23.48,08/07/2024,05:17:20.000,376866821,-1217738732,114981,30,3,10702,15961884,83,28.63,25.85,

08/06/2024,22:17:24.48,08/07/2024,05:17:21.000,376865918,-1217738304,115107,30,3,10725,15934632,83,28.45,25.88,

08/06/2024,22:17:25.48,08/07/2024,05:17:22.000,376865012,-1217737874,115192,30,3,10769,15973920,83,28.68,25.95,

08/06/2024,22:17:26.48,08/07/2024,05:17:23.000,376864098,-1217737447,115244,30,3,10816,15909804,83,28.59,25.95,

08/06/2024,22:17:27.48,08/07/2024,05:17:24.000,376863183,-1217737012,115426,30,3,10856,15973778,83,28.62,25.98,

08/06/2024,22:17:28.48,08/07/2024,05:17:25.000,376862266,-1217736578,115611,30,3,10868,15924328,83,28.64,25.94,

08/06/2024,22:17:29.48,08/07/2024,05:17:26.000,376861356,-1217736144,115698,30,3,10768,15958550,87,28.63,25.97,

08/06/2024,22:17:30.48,08/07/2024,05:17:27.000,376860452,-1217735716,115836,29,3,10686,15941588,87,28.71,25.84,

08/06/2024,22:17:31.48,08/07/2024,05:17:28.000,376859556,-1217735291,116010,29,3,10601,15956504,88,28.71,25.85,

08/06/2024,22:17:32.48,08/07/2024,05:17:29.000,376858668,-1217734876,115981,28,3,10492,16042934,88,28.52,25.87,

08/06/2024,22:17:33.48,08/07/2024,05:17:30.000,376857785,-1217734474,115869,28,3,10417,16042934,87,28.65,25.88,

08/06/2024,22:17:35.45,08/07/2024,05:17:32.000,376856036,-1217733664,115922,29,3,10254,15950392,87,28.46,26.01,

08/06/2024,22:17:36.45,08/07/2024,05:17:33.000,376855170,-1217733251,115974,29,3,10316,15955998,87,28.55,25.94,

08/06/2024,22:17:37.45,08/07/2024,05:17:34.000,376854302,-1217732838,115940,29,3,10317,15940088,87,28.55,25.93,

08/06/2024,22:17:38.45,08/07/2024,05:17:35.000,376853437,-1217732428,116057,29,3,10242,15951440,83,28.46,25.97,

08/06/2024,22:17:39.45,08/07/2024,05:17:36.000,376852585,-1217732020,116051,30,3,10085,15905866,83,28.29,25.99,

08/06/2024,22:17:40.45,08/07/2024,05:17:37.000,376851758,-1217731615,116191,30,3,9747,15871234,83,28.38,26.03,

08/06/2024,22:17:41.45,08/07/2024,05:17:38.000,376850962,-1217731227,116301,30,3,9370,15909722,83,28.36,26.01,

08/06/2024,22:17:42.45,08/07/2024,05:17:39.000,376850232,-1217730874,116437,29,3,8397,15918246,83,28.25,25.93,

08/06/2024,22:17:43.44,08/07/2024,05:17:40.000,376849592,-1217730565,116442,30,3,7285,15921726,83,28.08,25.96,

08/06/2024,22:17:44.44,08/07/2024,05:17:41.000,376849043,-1217730304,116468,30,3,6148,15945256,83,28.29,26.02,

08/06/2024,22:17:45.44,08/07/2024,05:17:42.000,376848600,-1217730090,116550,30,3,4888,15908986,83,28.14,26.04,

08/06/2024,22:17:46.44,08/07/2024,05:17:43.000,376848276,-1217729930,116586,30,3,3427,15850662,83,28.54,26.03,

08/06/2024,22:17:47.44,08/07/2024,05:17:44.000,376848074,-1217729834,116672,30,3,1941,15931538,83,28.49,26.04,

08/06/2024,22:17:48.44,08/07/2024,05:17:45.000,376847908,-1217729753,116745,30,3,1994,15895720,83,28.56,26.08,

08/06/2024,22:17:49.44,08/07/2024,05:17:46.000,376847650,-1217729627,116729,30,3,3544,15855050,83,28.47,26.08,

08/06/2024,22:17:50.44,08/07/2024,05:17:47.000,376847265,-1217729446,116792,30,3,5006,15965070,83,28.50,26.09,

08/06/2024,22:17:51.44,08/07/2024,05:17:48.000,376846764,-1217729220,116766,30,3,6301,16026472,83,28.27,26.12,

08/06/2024,22:17:52.44,08/07/2024,05:17:49.000,376846172,-1217728953,116733,30,3,7309,16047086,83,28.21,26.13,

08/06/2024,22:17:53.44,08/07/2024,05:17:50.000,376845519,-1217728655,116802,30,3,7889,16008696,83,28.35,26.29,

08/06/2024,22:17:54.44,08/07/2024,05:17:51.000,376844832,-1217728327,117014,30,3,8267,15906298,83,28.27,26.21,

